"TIME","GEO","SIEC","PLANT_TEC","UNIT","Value","Flag and Footnotes"
"2016","Denmark","Other liquid biofuels","Production capacity","Thousand tonnes per year","14.738",""
"2016","Germany (until 1990 former territory of the FRG)","Pure biogasoline","Production capacity","Thousand tonnes per year","790.000",""
"2016","Germany (until 1990 former territory of the FRG)","Pure biodiesels","Production capacity","Thousand tonnes per year","4,125.000",""
"2016","Germany (until 1990 former territory of the FRG)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Germany (until 1990 former territory of the FRG)","Other liquid biofuels","Production capacity","Thousand tonnes per year","3,828.000",""
"2016","Ireland","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2016","Ireland","Pure biodiesels","Production capacity","Thousand tonnes per year","29.920",""
"2016","Ireland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Ireland","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Greece","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2016","Greece","Pure biodiesels","Production capacity","Thousand tonnes per year","993.924",""
"2016","Greece","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Greece","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Spain","Pure biogasoline","Production capacity","Thousand tonnes per year","464.000",""
"2016","Spain","Pure biodiesels","Production capacity","Thousand tonnes per year","4,237.000",""
"2016","Spain","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Spain","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","France","Pure biogasoline","Production capacity","Thousand tonnes per year","1,614.684",""
"2016","France","Pure biodiesels","Production capacity","Thousand tonnes per year","2,305.000",""
"2016","France","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","France","Other liquid biofuels","Production capacity","Thousand tonnes per year","40.000",""
"2016","Croatia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2016","Croatia","Pure biodiesels","Production capacity","Thousand tonnes per year","41.000",""
"2016","Croatia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Croatia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Italy","Pure biogasoline","Production capacity","Thousand tonnes per year","332.000",""
"2016","Italy","Pure biodiesels","Production capacity","Thousand tonnes per year","2,212.194",""
"2016","Italy","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Italy","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Cyprus","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2016","Cyprus","Pure biodiesels","Production capacity","Thousand tonnes per year","5.000",""
"2016","Cyprus","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Cyprus","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Latvia","Pure biogasoline","Production capacity","Thousand tonnes per year","19.000",""
"2016","Latvia","Pure biodiesels","Production capacity","Thousand tonnes per year","173.000",""
"2016","Latvia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Latvia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Lithuania","Pure biogasoline","Production capacity","Thousand tonnes per year","20.000",""
"2016","Lithuania","Pure biodiesels","Production capacity","Thousand tonnes per year","140.000",""
"2016","Lithuania","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Lithuania","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Hungary","Pure biogasoline","Production capacity","Thousand tonnes per year","499.500",""
"2016","Hungary","Pure biodiesels","Production capacity","Thousand tonnes per year","157.000",""
"2016","Hungary","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Hungary","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Malta","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2016","Malta","Pure biodiesels","Production capacity","Thousand tonnes per year","1.400",""
"2016","Malta","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Malta","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Netherlands","Pure biogasoline","Production capacity","Thousand tonnes per year","421.000",""
"2016","Netherlands","Pure biodiesels","Production capacity","Thousand tonnes per year","1,927.000",""
"2016","Netherlands","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Netherlands","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Austria","Pure biogasoline","Production capacity","Thousand tonnes per year","220.500",""
"2016","Austria","Pure biodiesels","Production capacity","Thousand tonnes per year","645.500",""
"2016","Austria","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Austria","Other liquid biofuels","Production capacity","Thousand tonnes per year","645.500",""
"2016","Poland","Pure biogasoline","Production capacity","Thousand tonnes per year","858.000",""
"2016","Poland","Pure biodiesels","Production capacity","Thousand tonnes per year","1,151.000",""
"2016","Poland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Poland","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Portugal","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2016","Portugal","Pure biodiesels","Production capacity","Thousand tonnes per year","721.308",""
"2016","Portugal","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Portugal","Other liquid biofuels","Production capacity","Thousand tonnes per year","51.571",""
"2016","Romania","Pure biogasoline","Production capacity","Thousand tonnes per year","80.000",""
"2016","Romania","Pure biodiesels","Production capacity","Thousand tonnes per year","200.000",""
"2016","Romania","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Romania","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Slovenia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2016","Slovenia","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Slovenia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Slovenia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Slovakia","Pure biogasoline","Production capacity","Thousand tonnes per year","118.000",""
"2016","Slovakia","Pure biodiesels","Production capacity","Thousand tonnes per year","125.000",""
"2016","Slovakia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Slovakia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Finland","Pure biogasoline","Production capacity","Thousand tonnes per year","40.000",""
"2016","Finland","Pure biodiesels","Production capacity","Thousand tonnes per year","480.000",""
"2016","Finland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","1.000",""
"2016","Finland","Other liquid biofuels","Production capacity","Thousand tonnes per year","50.000",""
"2016","Sweden","Pure biogasoline","Production capacity","Thousand tonnes per year","177.525",""
"2016","Sweden","Pure biodiesels","Production capacity","Thousand tonnes per year","132.450",""
"2016","Sweden","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Sweden","Other liquid biofuels","Production capacity","Thousand tonnes per year","85.717",""
"2016","Iceland","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2016","Iceland","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Iceland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Iceland","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Norway","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2016","Norway","Pure biodiesels","Production capacity","Thousand tonnes per year","120.000",""
"2016","Norway","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Norway","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","United Kingdom","Pure biogasoline","Production capacity","Thousand tonnes per year","722.542",""
"2016","United Kingdom","Pure biodiesels","Production capacity","Thousand tonnes per year","481.167",""
"2016","United Kingdom","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","United Kingdom","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","North Macedonia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2016","North Macedonia","Pure biodiesels","Production capacity","Thousand tonnes per year","20.000",""
"2016","North Macedonia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","North Macedonia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Turkey","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2016","Turkey","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2016","Turkey","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2016","Turkey","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","European Union - 27 countries (from 2020)","Pure biogasoline","Production capacity","Thousand tonnes per year","6,384.884",""
"2017","European Union - 27 countries (from 2020)","Pure biodiesels","Production capacity","Thousand tonnes per year","21,243.071",""
"2017","European Union - 27 countries (from 2020)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","1.000",""
"2017","European Union - 27 countries (from 2020)","Other liquid biofuels","Production capacity","Thousand tonnes per year","4,891.493",""
"2017","European Union - 28 countries (2013-2020)","Pure biogasoline","Production capacity","Thousand tonnes per year","7,107.426",""
"2017","European Union - 28 countries (2013-2020)","Pure biodiesels","Production capacity","Thousand tonnes per year","21,851.740",""
"2017","European Union - 28 countries (2013-2020)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","1.000",""
"2017","European Union - 28 countries (2013-2020)","Other liquid biofuels","Production capacity","Thousand tonnes per year","4,891.493",""
"2017","Euro area - 19 countries  (from 2015)","Pure biogasoline","Production capacity","Thousand tonnes per year","4,546.184",""
"2017","Euro area - 19 countries  (from 2015)","Pure biodiesels","Production capacity","Thousand tonnes per year","18,797.051",""
"2017","Euro area - 19 countries  (from 2015)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","1.000",""
"2017","Euro area - 19 countries  (from 2015)","Other liquid biofuels","Production capacity","Thousand tonnes per year","4,818.371",""
"2017","Belgium","Pure biogasoline","Production capacity","Thousand tonnes per year","408.000",""
"2017","Belgium","Pure biodiesels","Production capacity","Thousand tonnes per year","450.000",""
"2017","Belgium","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Belgium","Other liquid biofuels","Production capacity","Thousand tonnes per year","69.300",""
"2017","Bulgaria","Pure biogasoline","Production capacity","Thousand tonnes per year","27.000",""
"2017","Bulgaria","Pure biodiesels","Production capacity","Thousand tonnes per year","160.000",""
"2017","Bulgaria","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Bulgaria","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Czechia","Pure biogasoline","Production capacity","Thousand tonnes per year","180.000",""
"2017","Czechia","Pure biodiesels","Production capacity","Thousand tonnes per year","420.000",""
"2017","Czechia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Czechia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Denmark","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2017","Denmark","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Denmark","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Denmark","Other liquid biofuels","Production capacity","Thousand tonnes per year","10.122",""
"2017","Germany (until 1990 former territory of the FRG)","Pure biogasoline","Production capacity","Thousand tonnes per year","792.000",""
"2017","Germany (until 1990 former territory of the FRG)","Pure biodiesels","Production capacity","Thousand tonnes per year","4,153.000",""
"2017","Germany (until 1990 former territory of the FRG)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Germany (until 1990 former territory of the FRG)","Other liquid biofuels","Production capacity","Thousand tonnes per year","3,962.000",""
"2017","Ireland","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2017","Ireland","Pure biodiesels","Production capacity","Thousand tonnes per year","35.200",""
"2017","Ireland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Ireland","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Greece","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2017","Greece","Pure biodiesels","Production capacity","Thousand tonnes per year","1,045.449",""
"2017","Greece","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Greece","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Spain","Pure biogasoline","Production capacity","Thousand tonnes per year","464.000",""
"2017","Spain","Pure biodiesels","Production capacity","Thousand tonnes per year","4,237.000",""
"2017","Spain","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Spain","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","France","Pure biogasoline","Production capacity","Thousand tonnes per year","1,654.684",""
"2017","France","Pure biodiesels","Production capacity","Thousand tonnes per year","2,305.000",""
"2017","France","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","France","Other liquid biofuels","Production capacity","Thousand tonnes per year","40.000",""
"2017","Croatia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2017","Croatia","Pure biodiesels","Production capacity","Thousand tonnes per year","41.000",""
"2017","Croatia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Croatia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Italy","Pure biogasoline","Production capacity","Thousand tonnes per year","332.000",""
"2017","Italy","Pure biodiesels","Production capacity","Thousand tonnes per year","2,212.194",""
"2017","Italy","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Italy","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Cyprus","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2017","Cyprus","Pure biodiesels","Production capacity","Thousand tonnes per year","5.000",""
"2017","Cyprus","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Cyprus","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Latvia","Pure biogasoline","Production capacity","Thousand tonnes per year","19.000",""
"2017","Latvia","Pure biodiesels","Production capacity","Thousand tonnes per year","173.000",""
"2017","Latvia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Latvia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Lithuania","Pure biogasoline","Production capacity","Thousand tonnes per year","20.000",""
"2017","Lithuania","Pure biodiesels","Production capacity","Thousand tonnes per year","140.000",""
"2017","Lithuania","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Lithuania","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Hungary","Pure biogasoline","Production capacity","Thousand tonnes per year","503.700",""
"2017","Hungary","Pure biodiesels","Production capacity","Thousand tonnes per year","172.000",""
"2017","Hungary","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Hungary","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Malta","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2017","Malta","Pure biodiesels","Production capacity","Thousand tonnes per year","1.400",""
"2017","Malta","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Malta","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Netherlands","Pure biogasoline","Production capacity","Thousand tonnes per year","468.000",""
"2017","Netherlands","Pure biodiesels","Production capacity","Thousand tonnes per year","2,058.000",""
"2017","Netherlands","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Netherlands","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Austria","Pure biogasoline","Production capacity","Thousand tonnes per year","220.500",""
"2017","Austria","Pure biodiesels","Production capacity","Thousand tonnes per year","645.500",""
"2017","Austria","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Austria","Other liquid biofuels","Production capacity","Thousand tonnes per year","645.500",""
"2017","Poland","Pure biogasoline","Production capacity","Thousand tonnes per year","858.000",""
"2017","Poland","Pure biodiesels","Production capacity","Thousand tonnes per year","1,321.020",""
"2017","Poland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Poland","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Portugal","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2017","Portugal","Pure biodiesels","Production capacity","Thousand tonnes per year","721.308",""
"2017","Portugal","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Portugal","Other liquid biofuels","Production capacity","Thousand tonnes per year","51.571",""
"2017","Romania","Pure biogasoline","Production capacity","Thousand tonnes per year","80.000",""
"2017","Romania","Pure biodiesels","Production capacity","Thousand tonnes per year","200.000",""
"2017","Romania","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Romania","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Slovenia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2017","Slovenia","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Slovenia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Slovenia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Slovakia","Pure biogasoline","Production capacity","Thousand tonnes per year","118.000",""
"2017","Slovakia","Pure biodiesels","Production capacity","Thousand tonnes per year","125.000",""
"2017","Slovakia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Slovakia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Finland","Pure biogasoline","Production capacity","Thousand tonnes per year","50.000",""
"2017","Finland","Pure biodiesels","Production capacity","Thousand tonnes per year","490.000",""
"2017","Finland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","1.000",""
"2017","Finland","Other liquid biofuels","Production capacity","Thousand tonnes per year","50.000",""
"2017","Sweden","Pure biogasoline","Production capacity","Thousand tonnes per year","190.000",""
"2017","Sweden","Pure biodiesels","Production capacity","Thousand tonnes per year","132.000",""
"2017","Sweden","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Sweden","Other liquid biofuels","Production capacity","Thousand tonnes per year","63.000",""
"2017","Iceland","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2017","Iceland","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Iceland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Iceland","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Norway","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2017","Norway","Pure biodiesels","Production capacity","Thousand tonnes per year","120.000",""
"2017","Norway","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Norway","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","United Kingdom","Pure biogasoline","Production capacity","Thousand tonnes per year","722.542",""
"2017","United Kingdom","Pure biodiesels","Production capacity","Thousand tonnes per year","608.669",""
"2017","United Kingdom","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","United Kingdom","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","North Macedonia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2017","North Macedonia","Pure biodiesels","Production capacity","Thousand tonnes per year","20.000",""
"2017","North Macedonia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","North Macedonia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Turkey","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2017","Turkey","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2017","Turkey","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2017","Turkey","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","European Union - 27 countries (from 2020)","Pure biogasoline","Production capacity","Thousand tonnes per year","6,555.664",""
"2018","European Union - 27 countries (from 2020)","Pure biodiesels","Production capacity","Thousand tonnes per year","21,943.321",""
"2018","European Union - 27 countries (from 2020)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","7.000",""
"2018","European Union - 27 countries (from 2020)","Other liquid biofuels","Production capacity","Thousand tonnes per year","5,053.959",""
"2018","European Union - 28 countries (2013-2020)","Pure biogasoline","Production capacity","Thousand tonnes per year","7,274.236",""
"2018","European Union - 28 countries (2013-2020)","Pure biodiesels","Production capacity","Thousand tonnes per year","22,523.073",""
"2018","European Union - 28 countries (2013-2020)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","7.000",""
"2018","European Union - 28 countries (2013-2020)","Other liquid biofuels","Production capacity","Thousand tonnes per year","5,053.959",""
"2018","Euro area - 19 countries  (from 2015)","Pure biogasoline","Production capacity","Thousand tonnes per year","4,622.184",""
"2018","Euro area - 19 countries  (from 2015)","Pure biodiesels","Production capacity","Thousand tonnes per year","18,971.651",""
"2018","Euro area - 19 countries  (from 2015)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","7.000",""
"2018","Euro area - 19 countries  (from 2015)","Other liquid biofuels","Production capacity","Thousand tonnes per year","4,944.371",""
"2018","Belgium","Pure biogasoline","Production capacity","Thousand tonnes per year","408.000",""
"2018","Belgium","Pure biodiesels","Production capacity","Thousand tonnes per year","450.000",""
"2018","Belgium","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Belgium","Other liquid biofuels","Production capacity","Thousand tonnes per year","69.300",""
"2018","Bulgaria","Pure biogasoline","Production capacity","Thousand tonnes per year","27.000",""
"2018","Bulgaria","Pure biodiesels","Production capacity","Thousand tonnes per year","160.000",""
"2018","Bulgaria","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Bulgaria","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Czechia","Pure biogasoline","Production capacity","Thousand tonnes per year","180.000",""
"2018","Czechia","Pure biodiesels","Production capacity","Thousand tonnes per year","420.000",""
"2018","Czechia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Czechia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Denmark","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2018","Denmark","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Denmark","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Denmark","Other liquid biofuels","Production capacity","Thousand tonnes per year","12.588",""
"2018","Germany (until 1990 former territory of the FRG)","Pure biogasoline","Production capacity","Thousand tonnes per year","736.000",""
"2018","Germany (until 1990 former territory of the FRG)","Pure biodiesels","Production capacity","Thousand tonnes per year","4,279.000",""
"2018","Germany (until 1990 former territory of the FRG)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year",":",""
"2018","Germany (until 1990 former territory of the FRG)","Other liquid biofuels","Production capacity","Thousand tonnes per year","3,988.000",""
"2018","Ireland","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2018","Ireland","Pure biodiesels","Production capacity","Thousand tonnes per year","35.200",""
"2018","Ireland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Ireland","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Greece","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2018","Greece","Pure biodiesels","Production capacity","Thousand tonnes per year","1,045.449",""
"2018","Greece","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Greece","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Spain","Pure biogasoline","Production capacity","Thousand tonnes per year","464.000",""
"2018","Spain","Pure biodiesels","Production capacity","Thousand tonnes per year","4,237.000",""
"2018","Spain","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Spain","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","France","Pure biogasoline","Production capacity","Thousand tonnes per year","1,654.684",""
"2018","France","Pure biodiesels","Production capacity","Thousand tonnes per year","2,305.000",""
"2018","France","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","France","Other liquid biofuels","Production capacity","Thousand tonnes per year","40.000",""
"2018","Croatia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2018","Croatia","Pure biodiesels","Production capacity","Thousand tonnes per year","41.000",""
"2018","Croatia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Croatia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Italy","Pure biogasoline","Production capacity","Thousand tonnes per year","332.000",""
"2018","Italy","Pure biodiesels","Production capacity","Thousand tonnes per year","2,212.194",""
"2018","Italy","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Italy","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Cyprus","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2018","Cyprus","Pure biodiesels","Production capacity","Thousand tonnes per year","5.000",""
"2018","Cyprus","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Cyprus","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Latvia","Pure biogasoline","Production capacity","Thousand tonnes per year","19.000",""
"2018","Latvia","Pure biodiesels","Production capacity","Thousand tonnes per year","173.000",""
"2018","Latvia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Latvia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Lithuania","Pure biogasoline","Production capacity","Thousand tonnes per year","20.000",""
"2018","Lithuania","Pure biodiesels","Production capacity","Thousand tonnes per year","156.000",""
"2018","Lithuania","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Lithuania","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Hungary","Pure biogasoline","Production capacity","Thousand tonnes per year","538.000",""
"2018","Hungary","Pure biodiesels","Production capacity","Thousand tonnes per year","180.000",""
"2018","Hungary","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Hungary","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Malta","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2018","Malta","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Malta","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Malta","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Netherlands","Pure biogasoline","Production capacity","Thousand tonnes per year","592.000",""
"2018","Netherlands","Pure biodiesels","Production capacity","Thousand tonnes per year","2,082.000",""
"2018","Netherlands","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Netherlands","Other liquid biofuels","Production capacity","Thousand tonnes per year","100.000",""
"2018","Austria","Pure biogasoline","Production capacity","Thousand tonnes per year","220.500",""
"2018","Austria","Pure biodiesels","Production capacity","Thousand tonnes per year","645.500",""
"2018","Austria","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
