geo_code,time,value,type
NL,2015,265.0,A02
PL,2015,2958.8,A02
PT,2015,1273.0,A02
RO,2015,1473.3,A02
SK,2015,1011.3,A02
SI,2015,399.6,A02
ES,2015,1856.0,A02
SE,2015,9285.8,A02
UK,2015,1851.6,A02
AT,2016,2342.1,A02
BE,2016,425.6,A02
BG,2016,359.7,A02
HR,2016,351.2,A02
CY,2016,19.4,A02
CZ,2016,1941.0,A02
DK,2016,607.0,A02
EE,2016,678.4,A02
EU27_2020,2016,47286.00000000001,A02
EU28,2016,48826.00000000001,A02
FI,2016,4905.0,A02
FR,2016,6268.0,A02
DE,2016,6075.0,A02
EL,2016,85.3,A02
HU,2016,502.3,A02
IE,2016,400.6,A02
IT,2016,2298.4,A02
LV,2016,929.4,A02
LT,2016,428.0,A02
LU,2016,20.5,A02
NL,2016,268.0,A02
PL,2016,2949.9,A02
PT,2016,1258.8,A02
RO,2016,1543.2,A02
SK,2016,1059.9,A02
SI,2016,423.5,A02
ES,2016,1923.0,A02
SE,2016,9222.8,A02
UK,2016,1540.0,A02
AT,2017,2429.9,A02
BE,2017,387.0,A02
BG,2017,352.2,A02
HR,2017,354.5,A02
CY,2017,18.9,A02
CZ,2017,2045.6,A02
DK,2017,654.2,A02
EE,2017,738.4,A02
EU27_2020,2017,49012.2,A02
EU28,2017,50552.2,A02
FI,2017,5226.0,A02
FR,2017,6281.0,A02
DE,2017,6147.0,A02
EL,2017,84.2,A02
HU,2017,528.7,A02
IE,2017,392.5,A02
IT,2017,2298.4,A02
LV,2017,1012.3,A02
LT,2017,475.7,A02
LU,2017,22.2,A02
NL,2017,275.0,A02
PL,2017,3314.5,A02
PT,2017,1265.1,A02
RO,2017,1890.9,A02
SK,2017,1096.6,A02
SI,2017,491.0,A02
ES,2017,2105.0,A02
SE,2017,9125.4,A02
UK,2017,1540.0,A02
AT,2008,34.2,A03
BE,2008,167.0,A03
BG,2008,25.9,A03
HR,2008,201.5,A03
CY,2008,43.9,A03
CZ,2008,56.5,A03
DK,2008,478.1,A03
EE,2008,67.0,A03
EU27_2020,2008,11268.600000000002,A03
EU28,2008,12791.9,A03
FI,2008,171.0,A03
FR,2008,2054.0,A03
DE,2008,387.0,A03
EL,2008,1015.7,A03
HU,2008,41.5,A03
IE,2008,248.2,A03
IT,2008,1909.7,A03
LV,2008,60.1,A03
LT,2008,104.2,A03
MT,2008,96.2,A03
NL,2008,594.0,A03
PL,2008,112.2,A03
PT,2008,562.3,A03
RO,2008,44.6,A03
SK,2008,7.0,A03
SI,2008,8.8,A03
ES,2008,2610.0,A03
SE,2008,168.0,A03
UK,2008,1523.3,A03
AT,2009,38.3,A03
BE,2009,117.6,A03
BG,2009,28.5,A03
HR,2009,174.7,A03
CY,2009,43.5,A03
CZ,2009,50.8,A03
DK,2009,440.8,A03
EE,2009,51.5,A03
EU27_2020,2009,11145.7,A03
EU28,2009,12416.3,A03
FI,2009,166.0,A03
FR,2009,2014.0,A03
DE,2009,355.0,A03
EL,2009,1023.0,A03
HU,2009,34.4,A03
IE,2009,324.8,A03
IT,2009,2027.6,A03
LV,2009,63.0,A03
LT,2009,79.5,A03
MT,2009,91.1,A03
NL,2009,490.0,A03
PL,2009,102.8,A03
PT,2009,511.6,A03
RO,2009,86.8,A03
SK,2009,3.6,A03
SI,2009,11.7,A03
ES,2009,2664.0,A03
SE,2009,151.1,A03
UK,2009,1270.6,A03
AT,2010,42.1,A03
BE,2010,132.4,A03
BG,2010,26.8,A03
HR,2010,210.0,A03
CY,2010,32.2,A03
CZ,2010,58.9,A03
DK,2010,536.2,A03
EE,2010,56.5,A03
EU27_2020,2010,11734.300000000005,A03
EU28,2010,13291.700000000004,A03
FI,2010,171.0,A03
FR,2010,2087.0,A03
DE,2010,378.0,A03
EL,2010,1171.6,A03
HU,2010,35.8,A03
IE,2010,480.9,A03
IT,2010,2091.7,A03
LV,2010,51.2,A03
LT,2010,55.7,A03
MT,2010,72.5,A03
NL,2010,531.0,A03
PL,2010,130.7,A03
PT,2010,534.5,A03
RO,2010,42.2,A03
SK,2010,3.2,A03
SI,2010,12.2,A03
ES,2010,2591.0,A03
SE,2010,199.0,A03
UK,2010,1557.4,A03
AT,2011,50.4,A03
BE,2011,130.0,A03
BG,2011,34.2,A03
HR,2011,234.4,A03
CY,2011,38.9,A03
CZ,2011,78.2,A03
DK,2011,581.0,A03
EE,2011,68.0,A03
EU27_2020,2011,12168.4,A03
EU28,2011,13979.7,A03
FI,2011,184.0,A03
FR,2011,2227.0,A03
DE,2011,407.0,A03
EL,2011,1139.8,A03
HU,2011,34.8,A03
IE,2011,294.4,A03
IT,2011,2099.0,A03
LV,2011,61.8,A03
LT,2011,59.2,A03
MT,2011,66.3,A03
NL,2011,512.0,A03
PL,2011,122.6,A03
PT,2011,573.0,A03
RO,2011,68.6,A03
SK,2011,4.0,A03
SI,2011,16.1,A03
ES,2011,2837.0,A03
SE,2011,246.7,A03
UK,2011,1811.3,A03
AT,2012,62.4,A03
BE,2012,122.6,A03
BG,2012,34.7,A03
HR,2012,230.3,A03
CY,2012,34.3,A03
CZ,2012,73.1,A03
DK,2012,578.6,A03
